"_Spieltag";"Datum";"Uhrzeit";"Ort";"Rang";"Gegner";"Spielsystem";"Zuschauer";"Ergebnis";"game_name";"country"
NA;"Di. 26.03.2019";"11:30";"H";"";"Bolivien";"4-2-3-1";"28.133";"1:0";"Freundschaftsspiele";"japan"
NA;"Mi. 05.06.2019";"12:30";"H";"";"Trinidad und Tobago";"3-4-2-1";"38.507";"0:0";"Freundschaftsspiele";"japan"
NA;"So. 09.06.2019";"12:00";"H";"";"El Salvador";"3-4-2-1";"38.092";"2:0";"Freundschaftsspiele";"japan"
NA;"Do. 05.09.2019";"12:20";"H";"";"Paraguay";"4-2-3-1";"29.071";"2:0";"Freundschaftsspiele";"japan"
NA;"Di. 19.11.2019";"11:25";"H";"";"Venezuela";"4-4-2 doppel 6";"33.399";"1:4";"Freundschaftsspiele";"japan"
NA;"Fr. 09.10.2020";"14:00";"H";"";"Kamerun";"4-2-3-1";"";"0:0";"Freundschaftsspiele";"japan"
NA;"Di. 13.10.2020";"16:45";"H";"";"Elfenbeinküste";"4-2-3-1";"";"1:0";"Freundschaftsspiele";"japan"
NA;"Fr. 13.11.2020";"15:15";"H";"";"Panama";"3-4-2-1";"x";"1:0";"Freundschaftsspiele";"japan"
NA;"Di. 17.11.2020";"21:00";"H";"";"Mexiko";"4-2-3-1";"x";"0:2";"Freundschaftsspiele";"japan"
NA;"Do. 25.03.2021";"11:20";"H";"";"Südkorea";"4-2-3-1";"8.356";"3:0";"Freundschaftsspiele";"japan"
NA;"Fr. 11.06.2021";"12:28";"H";"";"Serbien";"4-2-3-1";"x";"1:0";"Freundschaftsspiele";"japan"
"Gruppe E";"Mi. 23.11.2022";"14:00";"A";"";"Deutschland";"?";"";"-:-";"Weltmeisterschaft 2022";"japan"
"Gruppe E";"So. 27.11.2022";"11:00";"H";"";"Costa Rica";"?";"";"-:-";"Weltmeisterschaft 2022";"japan"
"Gruppe E";"Do. 01.12.2022";"20:00";"H";"";"Spanien";"?";"";"-:-";"Weltmeisterschaft 2022";"japan"
NA;"Do. 02.06.2022";"12:00";"H";"";"Paraguay";"4-3-3 offensiv";"24.511";"4:1";"Freundschaftsspiele";"japan"
NA;"Mo. 06.06.2022";"12:20";"H";"";"Brasilien";"4-3-3 offensiv";"63.638";"0:1";"Freundschaftsspiele";"japan"
NA;"Fr. 10.06.2022";"11:55";"H";"";"Ghana";"4-3-3 offensiv";"25.100";"4:1";"Freundschaftsspiele";"japan"
NA;"Di. 14.06.2022";"11:55";"H";"";"Tunesien";"4-3-3 offensiv";"31.292";"0:3";"Freundschaftsspiele";"japan"
NA;"Fr. 23.09.2022";"14:25";"H";"";"Vereinigte Staaten";"?";"";"-:-";"Freundschaftsspiele";"japan"
NA;"Di. 27.09.2022";"13:55";"H";"";"Ecuador";"?";"";"-:-";"Freundschaftsspiele";"japan"
NA;"Do. 17.11.2022";"14:40";"A";"";"Kanada";"?";"";"-:-";"Freundschaftsspiele";"japan"
"Gruppe B";"Sa. 12.06.2010";"13:30";"H";"";"Griechenland";"4-2-3-1";"31.513";"2:0";"Weltmeisterschaft 2010";"sudkorea"
"Gruppe B";"Do. 17.06.2010";"13:30";"A";"";"Argentinien";"4-2-3-1";"82.174";"4:1";"Weltmeisterschaft 2010";"sudkorea"
"Gruppe B";"Di. 22.06.2010";"20:30";"A";"";"Nigeria";"4-4-2 doppel 6";"61.874";"2:2";"Weltmeisterschaft 2010";"sudkorea"
"Achtelfinale";"Sa. 26.06.2010";"16:00";"A";"";"Uruguay";"4-2-3-1";"30.597";"2:1";"Weltmeisterschaft 2010";"sudkorea"
NA;"Sa. 09.01.2010";"15:30";"A";"";"Sambia";"4-4-2 doppel 6";"2.000";"4:2";"Freundschaftsspiele";"sudkorea"
NA;"Mo. 18.01.2010";"00:00";"A";"";"Finnland";"?";"270";"0:2";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 22.01.2010";"15:10";"H";"";"Lettland";"?";"200";"1:0";"Freundschaftsspiele";"sudkorea"
NA;"Mi. 03.03.2010";"00:00";"A";"";"Elfenbeinküste";"?";"5.000";"0:2";"Freundschaftsspiele";"sudkorea"
NA;"So. 16.05.2010";"12:00";"H";"";"Ecuador";"?";"62.209";"2:0";"Freundschaftsspiele";"sudkorea"
NA;"Mo. 24.05.2010";"12:20";"A";"";"Japan";"4-2-3-1";"57.873";"0:2";"Freundschaftsspiele";"sudkorea"
NA;"So. 30.05.2010";"00:00";"A";"";"Belarus";"?";"1.000";"1:0";"Freundschaftsspiele";"sudkorea"
NA;"Do. 03.06.2010";"18:00";"A";"";"Spanien";"4-2-3-1";"8.000";"1:0";"Freundschaftsspiele";"sudkorea"
NA;"Mi. 11.08.2010";"13:00";"H";"";"Nigeria";"3-4-3 flach";"40.331";"2:1";"Freundschaftsspiele";"sudkorea"
NA;"Di. 07.09.2010";"13:00";"H";"";"Iran";"3-4-2-1";"38.642";"0:1";"Freundschaftsspiele";"sudkorea"
NA;"So. 10.10.2010";"00:00";"H";"";"Japan";"4-2-3-1";"62.503";"0:0";"Freundschaftsspiele";"sudkorea"
NA;"Do. 30.12.2010";"00:00";"H";"";"Syrien";"4-2-3-1";"500";"1:0";"Freundschaftsspiele";"sudkorea"
NA;"Mi. 09.02.2011";"19:00";"A";"";"Türkei";"4-2-3-1";"20.000";"0:0";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 25.03.2011";"12:00";"H";"";"Honduras";"4-3-3 offensiv";"31.224";"4:0";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 03.06.2011";"13:00";"H";"";"Serbien";"4-3-3 offensiv";"40.876";"2:1";"Freundschaftsspiele";"sudkorea"
NA;"Di. 07.06.2011";"12:00";"H";"";"Ghana";"4-2-3-1";"41.271";"2:1";"Freundschaftsspiele";"sudkorea"
NA;"Mi. 10.08.2011";"12:33";"A";"";"Japan";"4-3-3 offensiv";"38.263";"3:0";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 07.10.2011";"13:00";"H";"";"Polen";"4-2-3-1";"66.000";"2:2";"Freundschaftsspiele";"sudkorea"
NA;"Sa. 25.02.2012";"06:00";"H";"";"Usbekistan";"4-3-3 offensiv";"28.931";"4:2";"Freundschaftsspiele";"sudkorea"
NA;"Mi. 30.05.2012";"20:00";"A";"";"Spanien";"4-4-2";"10.220";"4:1";"Freundschaftsspiele";"sudkorea"
NA;"Mi. 15.08.2012";"13:00";"H";"";"Sambia";"4-2-3-1";"16.606";"2:1";"Freundschaftsspiele";"sudkorea"
NA;"Mi. 14.11.2012";"11:00";"H";"";"Australien";"4-2-3-1";"21.618";"1:2";"Freundschaftsspiele";"sudkorea"
NA;"Mi. 06.02.2013";"14:05";"H";"";"Kroatien";"4-2-3-1";"3.600";"0:4";"Freundschaftsspiele";"sudkorea"
NA;"Mi. 14.08.2013";"13:00";"H";"";"Peru";"4-2-3-1";"36.021";"0:0";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 06.09.2013";"13:00";"H";"";"Haiti";"4-2-3-1";"13.624";"4:1";"Freundschaftsspiele";"sudkorea"
NA;"Di. 10.09.2013";"13:00";"H";"";"Kroatien";"4-2-3-1";"40.723";"1:2";"Freundschaftsspiele";"sudkorea"
NA;"Sa. 12.10.2013";"13:00";"H";"";"Brasilien";"4-2-3-1";"65.308";"0:2";"Freundschaftsspiele";"sudkorea"
NA;"Di. 15.10.2013";"13:00";"H";"";"Mali";"4-2-3-1";"26.118";"3:1";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 15.11.2013";"12:00";"H";"";"Schweiz";"4-2-3-1";"35.000";"2:1";"Freundschaftsspiele";"sudkorea"
NA;"Di. 19.11.2013";"15:00";"A";"";"Russland";"4-2-3-1";"3.000";"2:1";"Freundschaftsspiele";"sudkorea"
"Gruppe H";"Mi. 18.06.2014";"18:00";"A";"";"Russland";"4-2-3-1";"37.603";"1:1";"Weltmeisterschaft 2014";"sudkorea"
"Gruppe H";"So. 22.06.2014";"21:00";"H";"";"Algerien";"4-2-3-1";"42.732";"2:4";"Weltmeisterschaft 2014";"sudkorea"
"Gruppe H";"Do. 26.06.2014";"22:00";"H";"";"Belgien";"4-2-3-1";"61.397";"0:1";"Weltmeisterschaft 2014";"sudkorea"
NA;"So. 26.01.2014";"02:00";"A";"";"Costa Rica";"4-2-3-1";"15.000";"0:1";"Freundschaftsspiele";"sudkorea"
NA;"Do. 30.01.2014";"03:00";"A";"";"Mexiko";"4-2-3-1";"54.313";"4:0";"Freundschaftsspiele";"sudkorea"
NA;"Sa. 01.02.2014";"23:00";"A";"";"Vereinigte Staaten";"4-2-3-1";"27.000";"2:0";"Freundschaftsspiele";"sudkorea"
NA;"Mi. 05.03.2014";"18:00";"A";"";"Griechenland";"4-2-3-1";"7.600";"0:2";"Freundschaftsspiele";"sudkorea"
NA;"Mi. 28.05.2014";"12:00";"H";"";"Tunesien";"4-2-3-1";"57.112";"0:1";"Freundschaftsspiele";"sudkorea"
NA;"Di. 10.06.2014";"01:00";"A";"";"Ghana";"4-2-3-1";"7.000";"4:0";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 05.09.2014";"13:00";"H";"";"Venezuela";"4-2-3-1";"34.456";"3:1";"Freundschaftsspiele";"sudkorea"
NA;"Mo. 08.09.2014";"13:00";"H";"";"Uruguay";"4-3-3 offensiv";"38.183";"0:1";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 10.10.2014";"13:00";"H";"";"Paraguay";"4-2-3-1";"25.156";"2:0";"Freundschaftsspiele";"sudkorea"
NA;"Di. 14.10.2014";"13:00";"H";"";"Costa Rica";"4-2-3-1";"39.210";"1:3";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 14.11.2014";"15:30";"A";"";"Jordanien";"4-4-2 doppel 6";"8.500";"0:1";"Freundschaftsspiele";"sudkorea"
NA;"Di. 18.11.2014";"13:55";"A";"";"Iran";"4-2-3-1";"35.000";"1:0";"Freundschaftsspiele";"sudkorea"
NA;"So. 04.01.2015";"10:00";"A";"";"Saudi-Arabien";"4-2-3-1";"6.320";"0:2";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 27.03.2015";"12:00";"H";"";"Usbekistan";"4-1-4-1";"38.680";"1:1";"Freundschaftsspiele";"sudkorea"
NA;"Di. 31.03.2015";"13:00";"H";"";"Neuseeland";"4-2-3-1";"33.514";"1:0";"Freundschaftsspiele";"sudkorea"
NA;"Do. 11.06.2015";"12:00";"A";"";"Vereinigte Arabische Emirate";"?";"1.080";"0:3";"Freundschaftsspiele";"sudkorea"
NA;"Di. 13.10.2015";"13:00";"H";"";"Jamaika";"4-3-1-2";"28.105";"3:0";"Freundschaftsspiele";"sudkorea"
NA;"So. 27.03.2016";"14:30";"A";"";"Thailand";"4-4-2";"18.900";"0:1";"Freundschaftsspiele";"sudkorea"
NA;"Mi. 01.06.2016";"16:30";"A";"";"Spanien";"4-2-3-1";"31.800";"6:1";"Freundschaftsspiele";"sudkorea"
NA;"So. 05.06.2016";"15:00";"A";"";"Tschechien";"4-2-3-1";"16.490";"1:2";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 11.11.2016";"12:00";"H";"";"Kanada";"4-3-3 defensiv";"18.920";"2:0";"Freundschaftsspiele";"sudkorea"
NA;"Mi. 07.06.2017";"13:00";"A";"";"Irak";"3-4-3 flach";"1.000";"0:0";"Freundschaftsspiele";"sudkorea"
NA;"Sa. 07.10.2017";"16:00";"A";"";"Russland";"3-4-2-1";"24.183";"4:2";"Freundschaftsspiele";"sudkorea"
NA;"Di. 10.10.2017";"15:30";"H";"";"Marokko";"3-4-2-1";"2.550";"1:3";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 10.11.2017";"12:00";"H";"";"Kolumbien";"4-4-2 doppel 6";"29.750";"2:1";"Freundschaftsspiele";"sudkorea"
NA;"Di. 14.11.2017";"12:45";"H";"";"Serbien";"4-4-2 doppel 6";"30.560";"1:1";"Freundschaftsspiele";"sudkorea"
"Gruppe F";"Mo. 18.06.2018";"14:00";"A";"";"Schweden";"4-3-3 offensiv";"42.300";"1:0";"Weltmeisterschaft 2018";"sudkorea"
"Gruppe F";"Sa. 23.06.2018";"17:00";"H";"";"Mexiko";"4-3-3 offensiv";"43.472";"1:2";"Weltmeisterschaft 2018";"sudkorea"
"Gruppe F";"Mi. 27.06.2018";"16:00";"H";"";"Deutschland";"4-4-2 doppel 6";"41.835";"2:0";"Weltmeisterschaft 2018";"sudkorea"
NA;"Sa. 27.01.2018";"16:00";"A";"";"Moldawien";"?";"200";"0:1";"Freundschaftsspiele";"sudkorea"
NA;"Di. 30.01.2018";"12:00";"A";"";"Jamaika";"4-4-2 doppel 6";"100";"2:2";"Freundschaftsspiele";"sudkorea"
NA;"Sa. 03.02.2018";"15:30";"H";"";"Lettland";"4-4-2 doppel 6";"100";"1:0";"Freundschaftsspiele";"sudkorea"
NA;"Sa. 24.03.2018";"15:00";"A";"";"Nordirland";"4-4-2 doppel 6";"18.103";"2:1";"Freundschaftsspiele";"sudkorea"
NA;"Di. 27.03.2018";"20:45";"A";"";"Polen";"5-4-1 flach";"53.129";"3:2";"Freundschaftsspiele";"sudkorea"
NA;"Mo. 28.05.2018";"13:00";"H";"";"Honduras";"4-4-2 doppel 6";"33.252";"2:0";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 01.06.2018";"13:00";"H";"";"Bosnien-Herzegowina";"3-5-2";"41.254";"1:3";"Freundschaftsspiele";"sudkorea"
NA;"Do. 07.06.2018";"14:10";"H";"";"Bolivien";"4-4-2 doppel 6";"500";"0:0";"Freundschaftsspiele";"sudkorea"
NA;"Mo. 11.06.2018";"15:30";"A";"";"Senegal";"4-3-3 offensiv";"x";"2:0";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 07.09.2018";"13:00";"H";"";"Costa Rica";"4-2-3-1";"36.127";"2:0";"Freundschaftsspiele";"sudkorea"
NA;"Di. 11.09.2018";"13:00";"H";"";"Chile";"4-2-3-1";"40.127";"0:0";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 12.10.2018";"13:00";"H";"";"Uruguay";"4-2-3-1";"64.170";"2:1";"Freundschaftsspiele";"sudkorea"
NA;"Di. 16.10.2018";"13:00";"H";"";"Panama";"4-3-3 offensiv";"25.556";"2:2";"Freundschaftsspiele";"sudkorea"
NA;"Sa. 17.11.2018";"09:50";"A";"";"Australien";"4-2-3-1";"x";"1:1";"Freundschaftsspiele";"sudkorea"
NA;"Di. 20.11.2018";"11:00";"A";"";"Usbekistan";"4-2-3-1";"1.705";"0:4";"Freundschaftsspiele";"sudkorea"
NA;"Mo. 31.12.2018";"17:00";"H";"";"Saudi-Arabien";"3-4-2-1";"300x";"0:0";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 22.03.2019";"12:00";"H";"";"Bolivien";"4-1-3-2";"41.117";"1:0";"Freundschaftsspiele";"sudkorea"
NA;"Di. 26.03.2019";"12:00";"H";"";"Kolumbien";"4-1-3-2";"64.388";"2:1";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 07.06.2019";"13:00";"H";"";"Australien";"3-5-2 offensiv";"52.213";"1:0";"Freundschaftsspiele";"sudkorea"
NA;"Di. 11.06.2019";"13:00";"H";"";"Iran";"4-4-2 doppel 6";"60.213";"1:1";"Freundschaftsspiele";"sudkorea"
NA;"Do. 05.09.2019";"15:30";"A";"";"Georgien";"3-5-2 offensiv";"750";"2:2";"Freundschaftsspiele";"sudkorea"
NA;"Di. 19.11.2019";"14:30";"A";"";"Brasilien";"4-2-3-1";"x";"3:0";"Freundschaftsspiele";"sudkorea"
NA;"Sa. 14.11.2020";"21:00";"H";"";"Mexiko";"5-4-1 flach";"x";"2:3";"Freundschaftsspiele";"sudkorea"
NA;"Di. 17.11.2020";"14:00";"A";"";"Katar";"4-3-3 offensiv";"x";"1:2";"Freundschaftsspiele";"sudkorea"
NA;"Do. 25.03.2021";"11:20";"A";"";"Japan";"4-4-1-1";"8.356";"3:0";"Freundschaftsspiele";"sudkorea"
"Gruppe H";"Do. 24.11.2022";"14:00";"A";"";"Uruguay";"?";"";"-:-";"Weltmeisterschaft 2022";"sudkorea"
"Gruppe H";"Mo. 28.11.2022";"14:00";"H";"";"Ghana";"?";"";"-:-";"Weltmeisterschaft 2022";"sudkorea"
"Gruppe H";"Fr. 02.12.2022";"16:00";"H";"";"Portugal";"?";"";"-:-";"Weltmeisterschaft 2022";"sudkorea"
NA;"Sa. 15.01.2022";"12:00";"A";"";"Island";"4-2-3-1";"x";"1:5";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 21.01.2022";"11:00";"H";"";"Moldawien";"4-1-3-2";"x";"4:0";"Freundschaftsspiele";"sudkorea"
NA;"Do. 02.06.2022";"13:00";"H";"";"Brasilien";"4-1-4-1";"64.872";"1:5";"Freundschaftsspiele";"sudkorea"
NA;"Mo. 06.06.2022";"13:00";"H";"";"Chile";"4-4-1-1";"40.135";"2:0";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 10.06.2022";"13:00";"H";"";"Paraguay";"4-1-4-1";"40.228";"2:2";"Freundschaftsspiele";"sudkorea"
NA;"Di. 14.06.2022";"13:00";"H";"";"Ägypten";"4-3-3 offensiv";"59.712";"4:1";"Freundschaftsspiele";"sudkorea"
NA;"Fr. 23.09.2022";"unbekannt";"H";"";"Costa Rica";"";"";"-:-";"Freundschaftsspiele";"sudkorea"
NA;"Di. 27.09.2022";"unbekannt";"H";"";"Kamerun";"";"";"-:-";"Freundschaftsspiele";"sudkorea"
NA;"Sa. 02.01.2010";"unbekannt";"H";"";"Mali";"";"";"0:0";"Freundschaftsspiele";"katar"
NA;"Mi. 03.03.2010";"20:00";"A";"";"Slowenien";"?";"4.000";"4:1";"Freundschaftsspiele";"katar"
NA;"Di. 10.08.2010";"20:15";"A";"";"Bosnien-Herzegowina";"?";"";"1:1";"Freundschaftsspiele";"katar"
NA;"Do. 18.11.2010";"00:00";"H";"";"Haiti";"?";"5.000";"0:1";"Freundschaftsspiele";"katar"
NA;"Mo. 22.11.2010";"00:00";"H";"";"Kuwait";"?";"";"0:1";"Freundschaftsspiele";"katar"
NA;"Do. 25.11.2010";"17:00";"H";"";"Jemen";"?";"";"2:1";"Freundschaftsspiele";"katar"
NA;"So. 28.11.2010";"00:00";"A";"";"Saudi-Arabien";"?";"";"1:1";"Freundschaftsspiele";"katar"
NA;"Do. 16.12.2010";"16:00";"H";"";"Ägypten";"?";"";"2:1";"Freundschaftsspiele";"katar"
NA;"Mi. 22.12.2010";"14:00";"H";"";"Estland";"?";"";"2:0";"Freundschaftsspiele";"katar"
NA;"Di. 28.12.2010";"16:45";"H";"";"Iran";"?";"3.000";"0:0";"Freundschaftsspiele";"katar"
NA;"Di. 29.03.2011";"18:00";"H";"";"Russland";"4-5-1 flach";"9.500";"1:1";"Freundschaftsspiele";"katar"
NA;"Mo. 23.01.2012";"14:00";"H";"";"Schweden";"?";"";"0:5";"Freundschaftsspiele";"katar"
NA;"Di. 22.05.2012";"19:00";"H";"";"Albanien";"4-4-2";"";"1:2";"Freundschaftsspiele";"katar"
NA;"Do. 31.01.2013";"16:30";"H";"";"Libanon";"?";"500";"1:0";"Freundschaftsspiele";"katar"
NA;"Do. 07.03.2013";"16:40";"H";"";"Ägypten";"4-3-2-1";"10.000";"3:1";"Freundschaftsspiele";"katar"
NA;"Fr. 24.05.2013";"18:15";"H";"";"Lettland";"?";"1.000";"3:1";"Freundschaftsspiele";"katar"
NA;"Mi. 29.05.2013";"20:15";"H";"";"Aserbaidschan";"?";"9.172";"1:1";"Freundschaftsspiele";"katar"
NA;"Mo. 09.09.2013";"17:20";"H";"";"Libanon";"?";"";"1:1";"Freundschaftsspiele";"katar"
NA;"Fr. 30.05.2014";"19:00";"H";"";"Mazedonien";"?";"200";"0:0";"Freundschaftsspiele";"katar"
NA;"Mi. 03.09.2014";"unbekannt";"A";"";"Marokko";"4-3-3 offensiv";"";"0:0";"Freundschaftsspiele";"katar"
NA;"Di. 09.09.2014";"22:00";"H";"";"Peru";"3-5-2 flach";"4.000";"0:2";"Freundschaftsspiele";"katar"
NA;"Di. 14.10.2014";"18:00";"H";"";"Australien";"4-3-3 offensiv";"";"1:0";"Freundschaftsspiele";"katar"
NA;"Do. 06.11.2014";"00:00";"H";"";"Nordkorea";"";"";"3:1";"Freundschaftsspiele";"katar"
NA;"Sa. 27.12.2014";"15:30";"H";"";"Estland";"?";"";"3:0";"Freundschaftsspiele";"katar"
NA;"Do. 26.03.2015";"17:00";"H";"";"Algerien";"4-1-4-1";"6.000";"1:0";"Freundschaftsspiele";"katar"
NA;"Mo. 30.03.2015";"18:00";"H";"";"Slowenien";"4-1-4-1";"200";"1:0";"Freundschaftsspiele";"katar"
NA;"So. 31.05.2015";"18:00";"A";"";"Nordirland";"?";"3.022";"1:1";"Freundschaftsspiele";"katar"
NA;"Fr. 05.06.2015";"20:45";"A";"";"Schottland";"4-2-3-1";"14.270";"1:0";"Freundschaftsspiele";"katar"
NA;"Fr. 28.08.2015";"00:00";"H";"";"Singapur";"";"";"4:0";"Freundschaftsspiele";"katar"
NA;"Fr. 13.11.2015";"18:30";"H";"";"Türkei";"5-4-1 flach";"12.000";"1:2";"Freundschaftsspiele";"katar"
NA;"So. 29.05.2016";"17:30";"A";"";"Albanien";"4-2-3-1";"2.000";"3:1";"Freundschaftsspiele";"katar"
NA;"Mo. 08.08.2016";"unbekannt";"H";"";"Irak";"?";"";"2:1";"Freundschaftsspiele";"katar"
NA;"Do. 18.08.2016";"unbekannt";"A";"";"Jordanien";"";"";"2:3";"Freundschaftsspiele";"katar"
NA;"Do. 25.08.2016";"18:00";"H";"";"Thailand";"4-2-3-1";"x";"3:0";"Freundschaftsspiele";"katar"
NA;"Do. 10.11.2016";"17:00";"H";"";"Russland";"4-3-3 offensiv";"4.503";"2:1";"Freundschaftsspiele";"katar"
NA;"Di. 17.01.2017";"18:00";"H";"";"Moldawien";"?";"80";"1:1";"Freundschaftsspiele";"katar"
NA;"Do. 09.03.2017";"17:00";"H";"";"Aserbaidschan";"?";"";"1:2";"Freundschaftsspiele";"katar"
